Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Pclass,Age,SibSp,Parch,LogFare,Survived
0,1,0,0,1,0,1,1.140552469,1,1,5.111184454,1
0,1,0,1,0,0,1,1.584515881,0,0,3.316002536,1
0,0,0,0,1,0,3,-0.413319473,0,3,3.008564586,1
0,0,0,1,0,0,3,-0.191337767,0,0,2.107688805,0
0,1,0,1,0,0,3,0.844576861,2,0,2.715244262,0
0,1,0,1,0,0,2,-0.635301179,1,0,2.525728644,0
0,1,0,0,1,0,1,1.362534175,0,0,3.2932112,1
0,1,1,0,0,0,3,0.104637841,8,2,4.256321678,0
0,1,0,1,0,0,2,-0.413319473,0,0,2.63905733,0
0,1,0,0,1,0,2,0.918570763,0,0,2.63905733,1
0,0,1,0,0,0,2,-0.191337767,1,0,2.698558632,1
0,1,0,1,0,0,1,0.104637841,0,0,3.941500251,0
0,1,0,1,0,0,3,0.696589057,0,0,2.351375257,0
0,1,0,0,0,0,3,-1.893197513,1,1,2.495953739,1
0,1,0,1,0,0,3,-0.265331669,0,0,2.185579255,0
0,1,0,0,1,0,1,1.288540273,1,1,3.980694225,1
0,1,0,1,0,0,1,0.252625645,0,0,1.791759469,0
0,1,0,1,0,0,3,1.288540273,0,0,2.302585093,0
0,0,0,0,1,0,2,-0.117343865,1,0,3.218875825,1
0,0,1,0,0,0,3,-1.079264591,0,0,2.107178297,1
0,1,0,1,0,0,3,-0.709295081,0,0,2.383777908,0
0,1,0,1,0,0,3,-0.783288983,0,0,2.185579255,0
0,1,0,1,0,0,3,-0.561307277,0,0,2.185579255,0
0,0,0,0,1,0,1,1.954485391,0,1,4.432699549,1
0,1,0,0,1,0,2,-0.339325571,0,1,3.295836866,1
0,1,0,1,0,0,3,0.252625645,0,0,2.185579255,0
0,1,1,0,0,0,3,-0.561307277,0,0,2.443798156,0
0,1,0,1,0,0,2,-0.117343865,0,0,2.442347035,0
0,1,0,1,0,0,3,-0.339325571,0,0,2.085672091,0
1,0,0,0,1,0,3,0.696589057,0,5,3.405355392,0
0,1,0,0,0,1,2,-0.191337767,0,0,2.63905733,0
0,1,1,0,0,0,1,-0.783288983,0,0,3.433987204,1
0,1,1,0,0,0,3,-0.191337767,1,2,3.196630216,0
0,0,0,1,0,0,1,-0.265331669,0,0,3.433987204,1
1,0,0,1,0,0,3,0.178631743,0,0,2.1690537,0
